logit_0	logit_1	logit_2	logit_3	logit_4	logit_5	logit_6	logit_7	logit_8	logit_9	logit_10	logit_11	logit_12	logit_13	logit_14	logit_15	logit_16	logit_17	logit_18	logit_19	logit_20	logit_21	logit_22	logit_23	logit_24	logit_25	logit_26	logit_27	logit_28	logit_29	logit_30	logit_31	logit_32	logit_33	logit_34	logit_35	logit_36	logit_37	logit_38	logit_39	logit_40	logit_41	logit_42	logit_43	logit_44	logit_45	logit_46	logit_47	logit_48	logit_49	logit_50	logit_51	logit_52	logit_53	logit_54	logit_55	logit_56	logit_57	logit_58	logit_59	logit_60	logit_61	logit_62	logit_63	logit_64	logit_65	logit_66	logit_67	logit_68	logit_69	logit_70	logit_71	logit_72	logit_73	logit_74	logit_75	logit_76	logit_77	logit_78	logit_79	logit_80	logit_81	logit_82	logit_83	logit_84	logit_85	logit_86	logit_87	logit_88	logit_89	logit_90	logit_91	logit_92	logit_93	logit_94	logit_95	logit_96	logit_97	logit_98	logit_99	EnsemblGeneID
0.026741136	0.051068448	-0.070506066	0.014243072	0.17122896	-0.020174636	-0.011634495	0.17434737	-0.043393854	0.014034879	-0.048032466	0.07968484	0.059973262	0.019611582	0.0656444	0.037731223	-0.061508045	-0.042655285	0.0247431	0.022885608	0.06208133	0.020617891	0.05115217	-0.081561975	-0.021022864	0.0103619415	-0.0921659	-0.009598786	0.06603681	-0.01585613	0.022613209	0.08908883	-0.010850319	-0.014638279	-0.009745613	-0.07583853	-0.03278737	-0.0058073783	-0.03419865	-0.08163657	0.0473728	-0.108852625	-0.06416291	-0.017631408	0.042620897	-0.00408338	0.018141765	0.09465742	-0.024881136	0.055863142	0.06689906	-0.05626054	0.1019862	0.03316146	0.0663093	0.08107867	0.18292892	0.101020604	-0.0172242	-0.05821018	0.02373503	-0.07429972	-0.07029559	-0.07271729	-0.04244823	-0.00089288875	0.07194256	0.12425329	-0.035669565	0.015511207	-0.010965629	0.11304702	0.028773978	-0.037158214	0.018223986	0.11208928	-0.09735991	0.029510146	0.09054077	0.053301226	-0.057895094	-0.020422874	0.08903339	0.026954457	0.046520703	0.025722336	0.1656315	0.12942256	0.044783074	0.012793643	-0.05936472	0.07980125	-0.023302821	0.08105331	-0.009508839	-0.1171109	0.054354135	0.035824057	0.0024074423	-0.03143929	ENSG00000189186
0.025899706	0.04217583	-0.08586553	0.019202856	0.15173738	-0.008460567	-0.027415382	0.2039404	-0.022900887	0.029496882	-0.06201095	0.07516931	0.050121203	0.038465265	0.07824286	0.04060813	-0.060468905	-0.05276122	0.035939466	0.013543922	0.061904	0.011555189	0.041524492	-0.09336247	-0.04304762	0.014607839	-0.08573003	-0.017228585	0.058233842	-0.007694334	0.009499232	0.101229616	-0.010050339	-0.048355952	-0.013074385	-0.056328267	-0.06260767	0.01969413	-0.046389133	-0.07690025	0.04853298	-0.11908315	-0.058664124	-0.01023023	0.04040378	0.011087133	0.022245195	0.11029054	-0.033333715	0.06478772	0.07614082	-0.03877321	0.1329267	0.037791606	0.074217245	0.066202275	0.21036169	0.0707879	-0.014118619	-0.043897744	0.03129485	-0.06439054	-0.093727194	-0.06769629	-0.036026325	-0.0021906272	0.054144632	0.13820192	-0.02859589	0.030191362	-0.021029904	0.121952385	0.003229823	-0.053471155	0.029876508	0.12784655	-0.100260034	0.020887738	0.12690847	0.039815404	-0.07333045	-0.036171813	0.103721276	-0.0053521693	0.009996301	0.02632636	0.15815602	0.10685582	0.042540126	-0.0032749085	-0.06790405	0.077200375	-0.043509822	0.070729114	-0.0060945675	-0.12521057	0.03219753	0.04416593	0.008465023	-0.039841138	ENSG00000164465
0.036177937	0.042726874	-0.069093734	0.0145599805	0.15453704	0.010808758	-0.018250816	0.19557843	-0.030926952	0.03986118	-0.07163359	0.081189014	0.06307632	0.028166527	0.060611438	0.043160446	-0.056330405	-0.062171895	0.04017765	0.017930325	0.063906915	0.028634727	0.054167103	-0.07008325	-0.043446496	0.020811956	-0.08932542	-0.0072993375	0.06925809	-0.010677321	0.026574511	0.099996224	-0.007395678	-0.031312827	0.005437078	-0.048444994	-0.045469273	0.023139201	-0.04793891	-0.07997244	0.03524433	-0.122636124	-0.05899939	-0.004880553	0.03506324	0.01138649	0.035349444	0.11134784	-0.01894074	0.06923904	0.07788818	-0.019410651	0.11697545	0.027070701	0.07691176	0.059158325	0.20906368	0.07470258	-0.0011828132	-0.04915698	0.048705213	-0.07397328	-0.08087578	-0.051987827	-0.04276102	0.002754733	0.057418264	0.13742572	-0.03949824	0.031113861	-0.041298617	0.113681585	-0.0083737485	-0.04414323	0.034976583	0.14497752	-0.08982186	0.02603203	0.12520531	0.047843296	-0.06525127	-0.03498532	0.10134362	-0.0068281777	0.02039519	0.01985921	0.16479295	0.10596328	0.038443904	-0.010204702	-0.052143324	0.08722102	-0.03706252	0.07381482	-0.0037704036	-0.1259219	0.03157388	0.039659604	0.017335407	-0.032718047	ENSG00000057019
0.029166562	0.028886372	-0.070230365	0.038837288	0.15214269	-0.0054665767	-0.015403656	0.19151847	-0.040833995	0.035017673	-0.049646057	0.06617791	0.06516211	0.016625633	0.06077718	0.042177062	-0.07384865	-0.05964286	0.0017137034	0.03987661	0.067227684	0.002851788	0.047780927	-0.07109046	-0.040022865	0.018470397	-0.081115186	-0.022466645	0.05021566	-0.0175602	0.03434063	0.08620987	-0.024020057	-0.020447033	0.03359314	-0.086657606	-0.009096948	0.014739677	-0.048154175	-0.05911735	0.042603184	-0.1504327	-0.05777155	-0.009028532	0.03003015	-0.008740123	0.0077627134	0.12035784	-0.030313017	0.07111257	0.047799133	-0.038077906	0.09571567	0.025384339	0.07974351	0.10631342	0.20284522	0.07127873	-0.0135172885	-0.062227864	0.038837153	-0.07510427	-0.07716252	-0.053238597	-0.03307027	-0.029801352	0.045210853	0.12141589	-0.04759515	0.03656666	-0.017858734	0.124843344	0.025056615	-0.05721437	0.0073217507	0.11659506	-0.08445799	0.003958742	0.09262827	0.022756541	-0.052285317	-0.022498552	0.042637978	0.022396944	0.03634323	0.032067202	0.14363031	0.13555583	0.052547492	0.029497104	-0.079052195	0.08944769	-0.03234775	0.0655209	-0.01724096	-0.10077967	0.021830719	0.04406193	0.012723277	-0.026974281	ENSG00000146038
0.07708706	0.015394038	-0.031832494	0.013658922	0.09834858	0.04668343	0.004645342	0.09096057	-0.06486564	0.06542827	-0.040732108	0.08811519	0.021376245	-0.0129784765	0.034456786	0.02212966	-0.022784686	-0.043310955	0.010518389	0.052412152	-0.0077619976	-0.012713397	0.04624867	-0.06565974	-0.04051598	0.04519642	-0.08609269	-0.050012767	0.005187258	0.0049753822	0.04131157	0.0927465	-0.019000227	-0.030931355	-0.02106582	-0.033972166	0.017614212	0.06474112	-0.005006302	-0.009448511	0.086800784	-0.106704436	-0.029428154	0.014497377	0.029179307	-0.0049318266	0.029017007	0.11008031	0.01259842	0.046179336	0.046445012	0.0052349344	0.05673203	-0.03145521	0.09170778	0.037908725	0.17399101	0.011471465	0.03249614	-0.06776162	0.058580194	-0.10622163	0.012955131	-0.014908953	-0.0017735963	0.006936323	0.055579472	0.14528435	-0.027586525	0.10274113	0.030480888	0.07049358	0.03823889	-0.013852835	0.027466364	0.10280057	-0.05312892	0.032601614	0.12796032	0.023476768	-0.024459241	-0.0065711215	-0.01996037	0.019385848	0.02835404	0.10106665	0.09100354	0.099132635	0.044719942	0.023219997	-0.026888505	0.027300932	-0.008376593	0.09268436	-0.013825596	-0.1289332	0.03305367	0.05573438	0.017559033	-0.014154736	ENSG00000166341
-0.0012724799	0.030423235	-0.07822073	0.04909819	0.16412783	-0.011803111	-0.009749565	0.21361166	-0.04413871	0.016986564	-0.054276537	0.06588275	0.049574144	0.03361422	0.057610247	0.026391637	-0.06726674	-0.054439425	0.0013495199	0.022912495	0.078152254	0.027254071	0.06059695	-0.05884943	-0.022039032	0.0061965073	-0.079193905	-0.009350723	0.08939371	-0.00833362	0.01841913	0.0753342	-0.0073496317	-0.026205895	0.030090757	-0.09793897	-0.045948498	0.0043675015	-0.015305499	-0.06523789	0.03098813	-0.14112681	-0.061886	-0.024635702	0.033543468	0.010524952	0.0022311658	0.09835487	-0.030321432	0.04273878	0.047872737	-0.06971019	0.09743638	0.03644989	0.07058155	0.118416555	0.20112924	0.0699966	-0.012569182	-0.048019473	0.033550363	-0.072814	-0.08990473	-0.07725021	-0.041058116	-0.028369602	0.08087687	0.13102792	-0.05090384	0.009876083	-0.04506475	0.11362932	0.015438292	-0.040129267	0.018665373	0.12846053	-0.0832572	0.011572615	0.10702584	0.031052992	-0.04077134	-0.043727044	0.06316319	0.021565061	0.03604029	0.006401406	0.16066226	0.12879701	0.06143482	0.014411575	-0.07629136	0.103584304	-0.041384894	0.036855076	-0.01424186	-0.11691071	0.033784516	0.03259732	0.00048939907	-0.033212654	ENSG00000156136
0.015042975	0.055551372	-0.067900434	0.03403058	0.15363008	-0.0102974735	-0.032071367	0.1758642	-0.0406259	0.0066953963	-0.06552051	0.08559911	0.06578052	0.029518452	0.04817562	0.046039645	-0.07225819	-0.06642377	0.016395219	0.067286894	0.05619453	0.013705091	0.070778206	-0.07415328	-0.03121647	0.029799186	-0.08404258	-0.012480754	0.073900685	-0.015435606	0.03758941	0.07321421	-0.039729837	-0.029625064	0.0071566748	-0.084584884	-0.021049876	0.024794433	-0.033246085	-0.06166286	0.042547032	-0.1361535	-0.061423145	-0.0020308532	0.035774413	0.0034173867	0.019088387	0.10947266	-0.023974668	0.07862023	0.038084686	-0.044155173	0.112886176	0.021041285	0.07094342	0.068163045	0.18709867	0.07649021	-0.021638872	-0.053157296	0.03519512	-0.03706909	-0.07443291	-0.05974514	-0.04749508	-0.01814907	0.061589405	0.12500228	-0.043601297	0.0258515	-0.0057412777	0.118351236	0.015632167	-0.055778712	0.046383966	0.1185101	-0.075804494	0.010755567	0.082666256	0.04879409	-0.04941272	-0.01503855	0.056993254	0.028610973	0.048365317	0.01458906	0.13376369	0.12452594	0.06366829	0.011784246	-0.065324344	0.10703112	-0.029664509	0.08943107	-0.0014687013	-0.12168993	0.0488683	0.05103612	0.0074829576	-0.04981299	ENSG00000133083
0.0504428	0.059857365	-0.06186822	0.026850745	0.121885024	-0.0016227067	0.017050607	0.19281219	-0.009547809	0.018566344	-0.086686224	0.07529424	0.037682142	0.044432037	0.037497338	0.026337136	-0.05326722	-0.0947476	-0.009621586	0.025111742	0.087178	-0.0044994922	0.03418571	-0.057901323	-0.040075764	0.075891726	-0.06620552	-0.08054031	0.051512104	0.021972317	0.0110810725	0.09323567	0.005986627	-0.06803738	0.04513253	-0.04535714	-0.036318306	0.047983404	-0.053211477	-0.05559774	0.046394557	-0.1462183	-0.06448771	-0.025108907	0.038150907	-0.029549612	-0.0044692857	0.0980872	-0.050319128	0.07373062	0.06173607	-0.078189105	0.11614704	0.01494096	0.09134076	0.07830227	0.17320213	0.015683467	0.021387786	-0.027617883	0.008577539	-0.026005972	-0.10069501	-0.052105527	-0.015840018	-0.030168522	0.08069675	0.15801042	-0.024982186	0.07651202	-0.008517734	0.14622599	0.034708258	-0.016649906	0.0008990816	0.119556986	-0.067887254	-0.013299931	0.051052272	0.04567615	-0.05178319	-0.08484027	0.069172814	-0.029446248	-0.009343114	0.023944302	0.15459251	0.07498342	0.085086584	0.008223731	-0.037917946	0.04386516	-0.04967248	0.024494473	-0.031246312	-0.09632833	-0.0007636659	0.071751505	0.028125849	-0.08014959	ENSG00000152457
0.00013257237	0.066594444	-0.07065418	0.019964935	0.15367576	0.0051841326	-0.018571917	0.21634838	-0.01923591	0.015062367	-0.059739828	0.06185291	0.021932285	0.025066843	0.04457441	0.0027730195	-0.071093045	-0.07137689	0.003234982	0.01597591	0.076534726	0.0010177568	0.032610394	-0.060923383	-0.013078243	0.018018905	-0.031095842	-0.0021167658	0.07392897	0.005414553	0.003645991	0.08567355	-0.0363867	-0.059740864	0.0012516659	-0.03698982	-0.04484055	0.0018022037	-0.02661504	-0.059273034	0.02772222	-0.14635485	-0.058147084	-0.043378513	0.028702868	0.003938742	0.017877968	0.07969475	-0.031421036	0.077079795	0.01795749	-0.06257738	0.1275956	0.026393285	0.07592648	0.08714822	0.20964219	0.074823186	-0.02207521	-0.00914205	0.021086512	-0.053770803	-0.086630955	-0.07841275	-0.022291737	-0.048094183	0.07256125	0.13779914	-0.027888035	0.03857391	-0.0127662765	0.10183482	0.042785347	-0.02648718	0.02977854	0.10510704	-0.06966259	0.024415791	0.1202376	0.05638469	-0.07243189	-0.043963175	0.09658184	0.013258245	0.04129009	-0.0040112506	0.15630205	0.09241049	0.07477614	0.03279883	-0.07622028	0.09180385	-0.027580958	0.061136108	-0.015401829	-0.100424744	-0.00032729283	0.050203465	0.008448636	-0.05482844	ENSG00000011465
0.022489302	0.04760608	-0.06686251	0.03445538	0.142242	-0.0018740548	-0.0152733065	0.18837012	-0.037000734	0.016905714	-0.043192923	0.06087446	0.049076192	0.023626713	0.055690594	0.035879675	-0.05452442	-0.05584616	0.022266291	0.030555287	0.0754372	0.010370201	0.060396474	-0.060812414	-0.033430386	0.020551631	-0.08349128	-0.023052193	0.054288335	-0.023379404	0.012752065	0.08262688	-0.04019951	-0.01489388	0.0028838962	-0.0718224	-0.031500213	0.018879928	-0.032495916	-0.069646396	0.067787275	-0.14103465	-0.061075594	-0.0022886181	0.037716653	0.0042834403	-0.0018511768	0.11825687	-0.029310215	0.058107458	0.068498455	-0.048813418	0.0983602	0.023552064	0.08731456	0.08389127	0.18474643	0.066212766	-0.016293168	-0.06526871	0.010280132	-0.06235919	-0.070361555	-0.060925707	-0.042369127	0.004503716	0.06540865	0.14162703	-0.030450914	0.023356695	-0.004843464	0.12790395	0.018408697	-0.05330432	0.02911956	0.118348666	-0.08585808	0.009547642	0.0912712	0.034341477	-0.04381837	-0.030123413	0.071518674	0.031560563	0.041300505	0.033172306	0.14191101	0.12249459	0.05721567	0.027280917	-0.05188372	0.09041466	-0.050406616	0.05725611	-0.0028505158	-0.12942481	0.029073711	0.032822236	-0.0022015623	-0.033129726	ENSG00000272886
0.022378456	0.037812047	-0.07896334	0.030906335	0.13765348	0.0073265526	-0.025119476	0.19333802	-0.041115496	0.021112826	-0.047027055	0.068227015	0.058099233	0.026937645	0.04864657	0.04740805	-0.073139414	-0.072879694	0.019902285	0.02057597	0.06409552	0.022684462	0.053951398	-0.05443757	-0.027625598	0.037477687	-0.092023864	-0.019890334	0.063231215	-0.031891182	0.028347844	0.0825841	-0.029867416	-0.027602905	0.029689983	-0.086003006	-0.008996207	0.018961841	-0.038738906	-0.07421077	0.06659158	-0.13674466	-0.048806496	0.0047400557	0.042199012	0.0056687044	0.003723383	0.12415972	-0.028834471	0.040585637	0.083369926	-0.049240798	0.10108572	0.033239603	0.082694516	0.07506075	0.19049981	0.08155636	-0.020875894	-0.06836222	0.021219425	-0.06308855	-0.072480135	-0.07019502	-0.03990944	0.0026577637	0.056605425	0.12834454	-0.05229763	0.0355081	-0.008234535	0.12627994	0.017401747	-0.04509619	0.024423778	0.103326395	-0.084666595	0.0059054513	0.100561775	0.029431304	-0.048811115	-0.03502403	0.08114294	0.010803055	0.031791776	0.03861125	0.1482355	0.11481341	0.047976226	0.015725583	-0.063891895	0.08461862	-0.049479462	0.074832916	-0.0048593637	-0.13203537	0.031003058	0.05046821	0.005767779	-0.030508874	ENSG00000151065
0.019193737	0.04500408	-0.076640636	0.040670544	0.17067668	0.010027386	-0.008485331	0.21795693	-0.031275094	0.014219338	-0.051065292	0.079567604	0.06844969	0.02657935	0.037387222	0.04220535	-0.072029814	-0.07623703	0.00033054175	0.032673985	0.07607639	0.010365503	0.055388145	-0.06857722	-0.03301905	0.015086796	-0.08247421	-0.011744834	0.08350771	0.0045381244	0.024599297	0.08734874	-0.029949918	-0.023601448	0.019678796	-0.062405698	-0.029284786	0.020761974	-0.031248752	-0.070645325	0.044937506	-0.14815114	-0.07130058	-0.010370247	0.043579124	0.010974419	0.002965101	0.08921209	-0.039808653	0.08431591	0.037513398	-0.046918552	0.11332273	0.033028968	0.076959	0.0889243	0.18181333	0.07336435	-0.02512827	-0.052535966	0.0357596	-0.06112887	-0.071242854	-0.06457642	-0.040740393	-0.023369335	0.0398788	0.148511	-0.032466188	0.028193492	-0.017288636	0.12712657	0.009710547	-0.030122593	0.019747626	0.14098248	-0.06633121	0.00023829564	0.078124456	0.040184997	-0.045831338	-0.018568024	0.083980866	0.010265162	0.049199425	0.017540354	0.16413592	0.1205514	0.06936367	0.018267388	-0.046480298	0.092946224	-0.034209244	0.056955382	-0.0078538265	-0.10807132	0.048717804	0.044556543	0.014705903	-0.035006523	ENSG00000172795
0.010459218	0.0337761	-0.06628393	0.03866911	0.16100153	-0.009888941	-0.026704583	0.2204091	-0.019013949	0.024517493	-0.056168094	0.060922347	0.05176275	0.026944347	0.0671232	0.050790444	-0.06917181	-0.058613583	0.020873232	0.005932489	0.06528676	0.018893037	0.05512896	-0.0702725	-0.029392948	0.009065593	-0.078527644	-0.01795682	0.06779861	-0.011760492	0.00511585	0.098189	-0.0109235225	-0.003093427	-0.014804099	-0.07685314	-0.03649235	0.0056058727	-0.018538216	-0.07091591	0.046738543	-0.11943888	-0.059806004	-0.025739994	0.052858584	-0.0025964486	0.0032707602	0.12415539	-0.03131935	0.04454492	0.056264162	-0.059647575	0.09792515	0.044883456	0.07976232	0.09901798	0.20814374	0.08514373	-0.016247619	-0.05598401	0.0022588787	-0.07583492	-0.085047334	-0.079717025	-0.02537762	-0.027429612	0.06938039	0.1291851	-0.058166273	0.020523924	-0.031929728	0.12113865	0.021031685	-0.038608752	0.006124901	0.122592136	-0.09530945	0.012817735	0.10274087	0.03784797	-0.043272376	-0.029005963	0.0682452	0.02304624	0.025114624	0.022256032	0.16916272	0.14116894	0.059291415	0.019458733	-0.07220518	0.1007021	-0.04755958	0.039853826	-0.009330945	-0.11422163	0.03321162	0.027606897	0.0059097307	-0.03955965	ENSG00000110063
0.010241552	0.04619364	-0.08024061	0.051313043	0.17164822	0.00030293688	-0.010398083	0.20832856	-0.033088163	0.012933977	-0.012416917	0.019231984	0.06324829	0.017647926	0.045277916	0.03064934	-0.056159988	-0.07172136	0.0059556067	0.017131632	0.09330784	-0.008269865	0.02158869	-0.06880821	-0.018751107	0.00083405524	-0.08388141	-0.0028041713	0.08557806	0.00917802	0.006924359	0.07941605	-0.008852851	-0.04031682	0.022989228	-0.10454131	-0.04137177	0.024040418	-0.035103187	-0.0649551	0.06332595	-0.1495041	-0.041112036	-0.020633563	0.042024113	-0.010403017	0.00028090365	0.106441386	-0.04245761	0.078455985	0.02974921	-0.04573717	0.1090222	0.043663703	0.072631635	0.11403124	0.18771438	0.05270181	-0.044857908	-0.06849907	0.011354476	-0.05778715	-0.09484879	-0.087019056	-0.012322055	-0.04527131	0.04808227	0.12393611	-0.03582204	0.0115606	-0.027888339	0.1343506	0.032700278	-0.06244738	0.018787177	0.11227749	-0.07837174	-0.0009348504	0.09454195	0.04299253	-0.04727782	-0.036573425	0.0617559	0.008270297	0.060252544	0.0023975302	0.12013991	0.13933557	0.08327907	0.009886077	-0.048478704	0.09960182	-0.061036706	0.037642874	-0.011806064	-0.13332486	0.024828872	0.03738357	0.029703986	-0.051558524	ENSG00000129187
0.042217575	0.028101316	-0.059719093	0.014485249	0.10238653	-0.012543208	-0.01540307	0.14638574	-0.029654041	0.022714315	-0.056055594	0.10598158	0.09509187	-0.009408211	0.06293067	0.046100006	-0.06909004	-0.063881874	0.025079645	0.03374393	0.036123995	0.0016232021	0.088956386	-0.059735864	-0.025308462	0.047684286	-0.077916905	-0.057316553	0.041088402	-0.0045373645	0.048043206	0.08986929	-0.042461194	-0.060940836	0.03366517	-0.07647671	0.005019243	0.026656495	-0.02964011	-0.04367707	0.09114585	-0.123354115	-0.07439321	0.026387285	0.041379422	0.007919062	0.0067619467	0.11203205	-0.017775178	0.06802086	0.06541419	-0.060576536	0.09932876	0.017682798	0.098226406	0.0413256	0.17367744	0.06534614	0.0070215054	-0.078948736	0.03645859	-0.04957238	-0.033386856	-0.062866054	-0.047883764	-0.017964607	0.03353384	0.13888462	-0.0015558964	0.022420058	0.036360823	0.09615832	0.03705895	-0.038490675	0.048959572	0.06537543	-0.08373529	0.015930839	0.0994691	0.06439447	-0.026825579	-0.020422818	0.03730863	0.035584223	0.02174313	0.07883915	0.12223727	0.113313355	0.056588754	0.014056677	-0.043479066	0.06407148	-0.0183707	0.087315135	-0.024035832	-0.16269885	0.049386024	0.05794421	0.025161298	-0.03479005	ENSG00000204843
-0.0061168275	0.037890192	-0.076217465	0.039268803	0.15165943	-0.008417999	-0.024572205	0.19694383	-0.047667623	0.019618992	-0.044132914	0.05063594	0.0663544	0.034682915	0.045108203	0.039320968	-0.065146774	-0.055039305	0.024675213	0.022402102	0.066254795	0.008949598	0.05945442	-0.0771051	-0.012174403	0.008893995	-0.08287509	-0.016106378	0.06809111	0.00825822	0.018445253	0.09791357	-0.016164366	-0.0046090093	-0.01113075	-0.08274824	-0.03997212	-0.00840253	-0.028165136	-0.07424249	0.048642013	-0.12938869	-0.09078633	-0.017730474	0.06051384	-0.0004140325	0.0036317054	0.11168486	-0.038060736	0.054661524	0.048827596	-0.050227586	0.11699067	0.056456715	0.074505635	0.08639613	0.2038521	0.10533812	-0.008232387	-0.055593822	0.015541932	-0.060908668	-0.08474823	-0.068475194	-0.037586987	-0.03582163	0.08248584	0.11811337	-0.06191915	0.026003662	-0.013407696	0.12595336	0.020665638	-0.03651091	0.014264865	0.118167914	-0.08968857	0.008169336	0.093769565	0.039436363	-0.03187307	-0.0029112455	0.048427287	0.036204252	0.059687674	0.007971335	0.15672764	0.14102353	0.06137074	0.022755664	-0.052745875	0.08361516	-0.05355466	0.06410919	-0.0061849444	-0.1155892	0.03277179	0.0302843	0.024006674	-0.038960353	ENSG00000175203
0.011037659	0.047022883	-0.06165924	0.029960064	0.1384513	0.0059939176	-0.022074886	0.21500278	-0.031743493	0.021403737	-0.06539992	0.06457348	0.03579237	0.04232376	0.043692447	0.035974123	-0.051476493	-0.054750238	0.001630446	0.031156484	0.06345513	0.0015193708	0.055876292	-0.054578938	-0.023410035	0.014158189	-0.06697439	-0.027724149	0.08518783	0.025569905	0.009073818	0.08757121	-0.03308812	-0.008673888	-0.0029314402	-0.07969257	-0.024382401	0.027848145	-0.050942935	-0.07216181	0.0691758	-0.13066936	-0.08702499	-0.029807765	0.033402383	0.009802384	-0.018641803	0.11121057	-0.0528209	0.03809625	0.048070416	-0.074792266	0.12451988	0.048705127	0.08965395	0.09890865	0.2011407	0.0737535	-0.010569815	-0.06654515	0.0092423195	-0.04957569	-0.092278846	-0.05295854	-0.017012805	-0.04855033	0.0688559	0.13589013	-0.048166156	0.031507075	-0.0050296416	0.13176681	0.045226768	-0.0464707	0.015145444	0.11651487	-0.07119797	0.0038174717	0.09247558	0.027664883	-0.033605445	-0.034245808	0.05737627	0.012706056	0.03185725	0.002414614	0.16612884	0.11687016	0.06722293	0.023948433	-0.07270749	0.07899068	-0.071097076	0.04020656	-0.021634556	-0.10995553	0.009254791	0.02580039	0.033844188	-0.06983646	ENSG00000137100
0.017313555	0.053177692	-0.07225766	0.034548186	0.14607842	0.018020097	-0.02142453	0.19255957	-0.02982612	0.030677523	-0.056292236	0.049718823	0.06011227	0.029259406	0.046109866	0.03295132	-0.05431152	-0.057724796	0.015769884	0.030028341	0.06593101	-0.00096385926	0.058413707	-0.06741942	-0.029534806	0.031059954	-0.08535541	-0.02120655	0.057895407	-0.0036983248	0.020607788	0.094403215	-0.028432546	-0.016620012	0.013959551	-0.07294159	-0.036811907	0.031849593	-0.03640483	-0.075012594	0.053557813	-0.14049177	-0.07238302	-0.018032052	0.042998966	0.007499582	-0.006626796	0.11361322	-0.025869891	0.06354648	0.042157434	-0.052206043	0.11412402	0.038934994	0.07066691	0.09823238	0.20768999	0.0745213	-0.026030438	-0.063138865	0.017788555	-0.05239927	-0.08149114	-0.0658587	-0.026306683	-0.014567247	0.03953252	0.13547982	-0.048805706	0.027541285	-0.012391211	0.13005127	0.020160887	-0.046381965	0.027494475	0.12589076	-0.08642893	-0.0025458755	0.1019911	0.026290014	-0.04706259	-0.02775685	0.064679496	0.013497211	0.028893236	0.03435119	0.15098959	0.120397925	0.063979596	0.037270006	-0.056200195	0.09008129	-0.05079311	0.06842744	-0.026464287	-0.11315376	0.040800087	0.036723733	0.019814603	-0.046443205	ENSG00000132912
0.01392169	0.035938326	-0.0954476	0.03290134	0.14509518	0.039713196	0.0033210148	0.2074554	-0.022461645	0.033488154	-0.035502646	0.043228816	0.06033872	0.041362055	0.047404617	0.03995553	-0.054436453	-0.052260928	0.0029550914	0.010130001	0.075167805	0.0018120562	0.04412802	-0.05898023	-0.033421382	0.023743216	-0.07705839	-0.046475764	0.06545935	0.00014715828	0.021133076	0.095700815	-0.0052859	-0.03964982	0.03989107	-0.06597287	-0.06893131	0.073082864	-0.013054064	-0.057019487	0.066704035	-0.15908274	-0.06710514	-0.027069898	0.05007928	-0.0032935916	-0.024127942	0.09804026	-0.037380196	0.07198158	0.05170086	-0.055048786	0.1056531	0.048271913	0.06777108	0.090122245	0.19760263	0.055041574	-0.032102995	-0.05848949	0.016618267	-0.06363747	-0.07525251	-0.07890802	-0.02083112	-0.004566038	0.04325033	0.12098539	-0.02299293	0.02023274	-0.017164055	0.12718305	-0.0025125332	-0.0357023	0.021200446	0.1276856	-0.083231986	-0.01884707	0.10731746	0.024341404	-0.044829037	-0.024454826	0.036991403	0.009982874	0.0053837276	0.015517808	0.13923755	0.10767219	0.060318165	0.025463782	-0.04607833	0.07720903	-0.045486145	0.033995382	-0.021304717	-0.11894032	0.044519335	0.03392862	0.03035185	-0.065502614	ENSG00000166847
0.024871022	0.02618206	-0.097272135	0.05129271	0.15482762	0.031913713	0.010343984	0.21689957	-0.018360572	0.014385581	-0.05317231	0.029264178	0.0669691	0.040512927	0.037204403	0.046043802	-0.03919211	-0.061293326	-0.0049888417	0.00837525	0.09328523	0.011145707	0.05968717	-0.044831704	-0.010855708	0.043003518	-0.07257307	-0.03885987	0.06726522	-0.0026624016	0.014356828	0.08609187	0.024634866	-0.0795944	0.04859205	-0.06230274	-0.07419281	0.063848	-0.047779113	-0.0554047	0.073208466	-0.13718136	-0.057417534	-0.030608675	0.06557746	-0.013753416	-0.014905414	0.10271468	-0.04753476	0.05090174	0.06865571	-0.07258068	0.12174488	0.058460563	0.08596288	0.09684665	0.2017847	0.054890364	-0.009707354	-0.051229417	-0.001540574	-0.05207786	-0.07454491	-0.068070225	-0.020073593	0.0027211346	0.050090514	0.10849936	-0.011308072	0.020871222	-0.01744382	0.13032708	-0.008813307	-0.04839606	0.018047256	0.111972645	-0.07452225	-0.015049569	0.098676234	0.026302481	-0.03246688	-0.03128746	0.04719575	-0.0016880585	0.011399908	-0.012260813	0.15327644	0.11695095	0.06342905	-0.0034224452	-0.050387103	0.065336175	-0.03589179	0.018457046	-0.014595567	-0.11854418	0.010274232	0.04532758	0.030320065	-0.069664694	ENSG00000104671
